idclientecrm,Status Cliente
30010914,Vigente
30010928,Vigente
30010932,Cancelado
30010935,Vigente
30010941,Cancelado
30010956,Vigente
30010963,Vigente
30010964,Vigente
30010977,Cancelado
30010978,Cancelado
30011011,Vigente
30011091,Vigente
30011111,Vigente
30011144,Vigente
30011146,Vigente
30011156,Vigente
30011204,Vigente
30011233,Cancelado
30011291,Vigente
30011307,Vigente
30011336,Vigente
30011360,Vigente
30011364,Vigente
30011427,Cancelado
30011465,Cancelado
30011494,Cancelado
30011598,Cancelado
30011611,Cancelado
30011637,Cancelado
30011729,Vigente
30011733,Cancelado
30011767,Cancelado
30011787,Vigente
30011795,Vigente
30011870,Cancelado
30011905,Cancelado
30011930,Vigente
30011940,Vigente
30011950,Cancelado
30012132,Cancelado
30012235,Cancelado
30012243,Cancelado
30012249,Cancelado
30012290,Vigente
30012330,Cancelado
30012505,Vigente
30012535,Vigente
30012613,Cancelado
30012626,Vigente
30012752,Vigente
30012764,Cancelado
30012981,Cancelado
30012993,Cancelado
30013003,Vigente
30013071,Cancelado
30013073,Vigente
30013200,Cancelado
30013230,Cancelado
30013763,Vigente
30013893,Cancelado
30013957,Cancelado
30014043,Cancelado
30014075,Cancelado
30014159,Cancelado
30014251,Vigente
30014261,Vigente
30014283,Vigente
30014431,Cancelado
30014536,Vigente
30014603,Vigente
30014645,Cancelado
30014721,Vigente
30014773,Cancelado
30014785,Cancelado
30014805,Cancelado
30014811,Vigente
30014937,Vigente
30014998,Vigente
30015038,Cancelado
30015044,Vigente
30015206,Cancelado
30015244,Vigente
30015374,Vigente
30015390,Vigente
30015460,Cancelado
30015477,Cancelado
30015535,Vigente
30015557,Vigente
30015607,Cancelado
30015639,Vigente
30015693,Cancelado
30016044,Vigente
30016094,Vigente
30016174,Vigente
30016232,Vigente
30016238,Vigente
30016256,Cancelado
30016318,Cancelado
30016330,Cancelado
30016425,Vigente
30016511,Cancelado
30016546,Vigente
30016548,Cancelado
30016562,Cancelado
30016635,Cancelado
30016647,Vigente
30016727,Cancelado
30016735,Cancelado
30016797,Vigente
30016833,Cancelado
30016879,Vigente
30017013,Vigente
30017142,Cancelado
30017282,Cancelado
30017377,Cancelado
30017433,Cancelado
30017443,Vigente
30017649,Cancelado
30017669,Vigente
30017730,Cancelado
30017742,Cancelado
30017796,Cancelado
30018164,Cancelado
30018248,Cancelado
30018462,Cancelado
30018544,Cancelado
30018582,Vigente
30018828,Cancelado
30018838,Vigente
30018916,Cancelado
30019350,Cancelado
30019426,Vigente
30019442,Vigente
30019484,Cancelado
30019512,Vigente
30019553,Vigente
30019924,Vigente
30019940,Vigente
30020100,Cancelado
30020165,Vigente
30020253,Cancelado
30020279,Cancelado
30020283,Vigente
30020285,Vigente
30020315,Cancelado
30020366,Vigente
30020406,Cancelado
30020428,Cancelado
30020446,Cancelado
30020452,Vigente
30020531,Vigente
30020549,Cancelado
30020551,Vigente
30020555,Vigente
30020574,Vigente
30020580,Cancelado
30020584,Vigente
30020614,Cancelado
30020712,Vigente
30020742,Cancelado
30020776,Vigente
30020780,Cancelado
30020782,Cancelado
30020845,Vigente
30020853,Vigente
30020861,Cancelado
30020865,Cancelado
30020906,Cancelado
30020950,Cancelado
30020952,Vigente
30020958,Cancelado
30021014,Cancelado
30021049,Vigente
30021061,Cancelado
30021067,Cancelado
30021099,Vigente
30021103,Vigente
30021202,Cancelado
30021335,Vigente
30021507,Cancelado
30021525,Cancelado
30021827,Cancelado
30021829,Cancelado
30021945,Cancelado
30022033,Cancelado
30022136,Cancelado
30022217,Vigente
30022221,Vigente
30022227,Vigente
30022353,Vigente
30022377,Vigente
30022418,Vigente
30022474,Cancelado
30022649,Vigente
30022688,Cancelado
30022708,Cancelado
30022846,Cancelado
30022849,Vigente
30022869,Vigente
30022948,Cancelado
30022953,Cancelado
30023021,Cancelado
30023045,Vigente
30023124,Cancelado
30023144,Vigente
30023151,Cancelado
30023228,Vigente
30023310,Vigente
30023328,Cancelado
30023453,Cancelado
30023469,Cancelado
30023488,Vigente
30023582,Cancelado
30023623,Vigente
30023634,Cancelado
30023808,Vigente
30023852,Vigente
30023941,Vigente
30023949,Cancelado
30023958,Vigente
30024006,Vigente
30024024,Vigente
30024129,Vigente
30024158,Cancelado
30024175,Vigente
30024508,Vigente
30024512,Vigente
30024513,Cancelado
30024539,Vigente
30024542,Cancelado
30024600,Cancelado
30024619,Cancelado
30024657,Cancelado
30024767,Cancelado
30024770,Cancelado
30024783,Cancelado
30024817,Cancelado
30024916,Cancelado
30025022,Cancelado
30025055,Cancelado
30025083,Cancelado
30025110,Cancelado
30025116,Vigente
30025147,Vigente
30025273,Vigente
30025281,Vigente
30025286,Vigente
30025309,Cancelado
30025341,Vigente
30025773,Vigente
30026084,Cancelado
30026097,Vigente
30026133,Vigente
30026141,Cancelado
30026166,Vigente
30026167,Cancelado
30026315,Cancelado
30026413,Vigente
30026453,Vigente
45771043,Vigente
45771045,Cancelado
45771046,Cancelado
45771047,Cancelado
45771102,Vigente
45776344,Cancelado
47000680,Vigente
47000682,Cancelado
47000890,Vigente
47000904,Vigente
47001032,Vigente
47001038,Cancelado
47001225,Vigente
47001293,Cancelado
47001301,Vigente
47001317,Vigente
47001329,Vigente
47001350,Vigente
47001361,Cancelado
47001409,Vigente
47001439,Cancelado
47001458,Cancelado
47001486,Cancelado
47001510,Cancelado
47001583,Cancelado
47001590,Vigente
47001663,Cancelado
47001667,Vigente
47001723,Vigente
47001891,Cancelado
47001949,Vigente
47001961,Cancelado
47002001,Vigente
47002129,Vigente
47002133,Vigente
47002172,Cancelado
47002196,Cancelado
47002198,Vigente
47002206,Cancelado
47002210,Cancelado
47002228,Cancelado
47002276,Cancelado
47002308,Cancelado
47002312,Vigente
47002475,Cancelado
47002483,Vigente
47002561,Vigente
47002638,Cancelado
47002700,Cancelado
47002708,Vigente
47002736,Vigente
47002752,Vigente
47002799,Cancelado
47002864,Cancelado
47002904,Cancelado
47003027,Vigente
47003067,Vigente
47003081,Cancelado
47003091,Cancelado
47003103,Vigente
47003105,Cancelado
47003140,Vigente
47003165,Vigente
47003177,Vigente
47003261,Vigente
47003265,Cancelado
47003301,Cancelado
47003426,Cancelado
47003442,Cancelado
47003466,Cancelado
47003505,Vigente
47003546,Vigente
47003574,Cancelado
47003588,Cancelado
47003590,Cancelado
47003636,Cancelado
47003644,Vigente
47003678,Cancelado
47003680,Cancelado
47003684,Vigente
47003712,Cancelado
47003741,Vigente
47003777,Cancelado
47003779,Cancelado
47003793,Cancelado
47003951,Vigente
47003964,Vigente
47004071,Vigente
47004127,Vigente
47004204,Cancelado
47004240,Cancelado
47004254,Cancelado
47004262,Cancelado
47004266,Cancelado
47004270,Cancelado
47004272,Vigente
47004284,Vigente
47004386,Vigente
47004450,Cancelado
47004494,Vigente
47004578,Vigente
47004590,Cancelado
47004642,Vigente
47004648,Cancelado
47004650,Cancelado
47004662,Vigente
47004722,Cancelado
47004734,Cancelado
47004743,Cancelado
47004749,Cancelado
47004859,Vigente
47004865,Vigente
47004867,Cancelado
47004873,Cancelado
47004879,Cancelado
47004893,Cancelado
47004939,Vigente
47004979,Cancelado
47005011,Cancelado
47005031,Cancelado
47005094,Vigente
47005106,Cancelado
47005110,Cancelado
47005140,Cancelado
47005158,Vigente
47005170,Vigente
47005304,Vigente
47005336,Vigente
47005395,Vigente
47005401,Vigente
47005416,Cancelado
47005428,Cancelado
47005502,Vigente
47005512,Vigente
47005524,Vigente
47005538,Cancelado
47005572,Cancelado
47005594,Cancelado
47005596,Vigente
47005600,Vigente
47005614,Cancelado
47005620,Cancelado
47005636,Cancelado
47005677,Cancelado
47005694,Vigente
47005708,Cancelado
47005742,Cancelado
47005779,Cancelado
47005833,Vigente
47005855,Cancelado
47005883,Cancelado
47005950,Cancelado
47006033,Cancelado
47006134,Cancelado
47006288,Vigente
47006326,Vigente
47006334,Cancelado
47006336,Cancelado
47006430,Vigente
47006450,Vigente
47006520,Cancelado
47006548,Cancelado
47006552,Cancelado
47006628,Vigente
47006632,Cancelado
47006723,Cancelado
47006771,Cancelado
47006836,Vigente
47006877,Vigente
47006939,Cancelado
47006959,Cancelado
47007057,Vigente
47007109,Vigente
47007230,Cancelado
47007243,Vigente
47007255,Vigente
47007265,Vigente
47007281,Cancelado
47007333,Cancelado
47007345,Vigente
47007366,Vigente
47007382,Cancelado
47007408,Cancelado
47007428,Cancelado
47007434,Cancelado
47007440,Cancelado
47007469,Vigente
47007475,Cancelado
47007517,Cancelado
47007537,Cancelado
47007542,Vigente
47007594,Cancelado
47007598,Cancelado
47007622,Cancelado
47007746,Vigente
47007768,Cancelado
47007774,Cancelado
47007786,Vigente
47007811,Cancelado
47007821,Cancelado
47007823,Cancelado
47007832,Cancelado
47007836,Cancelado
47007852,Cancelado
47007862,Cancelado
47007866,Cancelado
47007884,Vigente
47007886,Cancelado
47007896,Cancelado
47007902,Vigente
47007955,Vigente
47008033,Vigente
47008041,Vigente
47008058,Cancelado
47008150,Vigente
47008357,Vigente
47008359,Vigente
47008373,Cancelado
47008419,Cancelado
47008427,Vigente
47008436,Cancelado
47008470,Cancelado
47008472,Vigente
47008474,Cancelado
47008502,Cancelado
47008504,Cancelado
47008508,Cancelado
47008517,Cancelado
47008810,Vigente
47008859,Vigente
47008962,Vigente
47008970,Vigente
47008972,Vigente
47009002,Cancelado
47009006,Cancelado
47009063,Cancelado
47009140,Vigente
47009154,Vigente
47009206,Vigente
47009256,Vigente
47009258,Cancelado
47009351,Cancelado
47009372,Vigente
47009420,Cancelado
47009523,Cancelado
47009551,Cancelado
47009575,Vigente
47009618,Vigente
47009638,Vigente
47009647,Cancelado
47009649,Vigente
47009651,Cancelado
47009669,Vigente
47009719,Cancelado
47009873,Vigente
47009898,Vigente
47009908,Vigente
47009918,Vigente
47009932,Vigente
47009936,Vigente
47009950,Vigente
47009968,Vigente
47009989,Vigente
47010004,Vigente
47010054,Vigente
47010099,Cancelado
47010245,Cancelado
47010305,Cancelado
47010308,Cancelado
47010317,Vigente
47010372,Cancelado
47010378,Cancelado
47010394,Vigente
47010402,Cancelado
47010432,Cancelado
47010536,Vigente
47010542,Cancelado
47010550,Vigente
47010584,Vigente
47010622,Vigente
47010647,Vigente
47010693,Cancelado
47010780,Vigente
47010849,Vigente
47010912,Cancelado
47011055,Cancelado
47011093,Cancelado
47011132,Vigente
47011164,Cancelado
47011246,Vigente
47011252,Vigente
47011256,Cancelado
47011282,Cancelado
47011286,Cancelado
47011290,Cancelado
47011340,Vigente
47011360,Cancelado
47011375,Cancelado
47011438,Vigente
47011450,Cancelado
47011454,Vigente
47011562,Cancelado
47011570,Cancelado
47011678,Cancelado
47011685,Cancelado
47011733,Vigente
47011737,Cancelado
47011852,Cancelado
47011860,Vigente
47011870,Cancelado
47011878,Cancelado
47011931,Vigente
47011933,Cancelado
47011946,Vigente
47011972,Vigente
47011978,Vigente
47012223,Vigente
47012241,Cancelado
47012275,Cancelado
47012287,Vigente
47012337,Vigente
47012339,Cancelado
47012397,Cancelado
47012437,Cancelado
47012473,Cancelado
47012516,Vigente
47012518,Vigente
47012544,Vigente
47012555,Cancelado
47012557,Vigente
47012611,Cancelado
47012638,Cancelado
47012758,Cancelado
47012760,Cancelado
47012771,Vigente
47012785,Cancelado
47012823,Vigente
47012827,Cancelado
47012831,Cancelado
47012837,Cancelado
47012840,Vigente
47012844,Cancelado
47012854,Cancelado
47012864,Cancelado
47012870,Cancelado
47012876,Vigente
47012878,Vigente
47012882,Vigente
47012900,Vigente
47012918,Vigente
47012936,Cancelado
47012957,Cancelado
47012961,Vigente
47013037,Cancelado
47013046,Cancelado
47013108,Cancelado
47013126,Vigente
47013140,Cancelado
47013339,Vigente
47013359,Cancelado
47013399,Vigente
47013521,Cancelado
47013569,Cancelado
47013571,Vigente
47013587,Vigente
47013713,Cancelado
47013723,Cancelado
47013775,Cancelado
47013797,Cancelado
47013813,Vigente
47013829,Cancelado
47013849,Vigente
47013863,Cancelado
47013871,Cancelado
47013905,Vigente
47013955,Vigente
47014043,Vigente
47014077,Vigente
47014213,Cancelado
47014255,Vigente
47014309,Vigente
47014361,Cancelado
47014397,Vigente
47014411,Cancelado
47014413,Vigente
47014449,Cancelado
47014480,Vigente
47014482,Vigente
47014496,Cancelado
47014571,Cancelado
47014724,Cancelado
47014789,Cancelado
47014861,Cancelado
47014891,Vigente
47014903,Vigente
47014918,Cancelado
47014939,Cancelado
47014949,Cancelado
47014961,Vigente
47015007,Cancelado
47015021,Cancelado
47015027,Cancelado
47015065,Vigente
47015083,Cancelado
47015105,Cancelado
47015154,Vigente
47015223,Cancelado
47015305,Cancelado
47015315,Cancelado
47015317,Cancelado
47015370,Cancelado
47015390,Vigente
47015436,Vigente
47015503,Cancelado
47015513,Cancelado
47015515,Cancelado
47015586,Vigente
47015590,Cancelado
47015600,Vigente
47015608,Cancelado
47015623,Cancelado
47015666,Vigente
47015672,Cancelado
47015678,Vigente
47015686,Cancelado
47015815,Vigente
47015842,Vigente
47015846,Vigente
47015850,Cancelado
47015862,Vigente
47015905,Vigente
47015927,Vigente
47015998,Cancelado
47016002,Vigente
47016006,Cancelado
47016012,Vigente
47016014,Cancelado
47016026,Cancelado
47016037,Cancelado
47016047,Vigente
47016124,Cancelado
47016222,Vigente
47016224,Vigente
47016372,Cancelado
47016380,Cancelado
47016426,Vigente
47016445,Cancelado
47016457,Vigente
47016495,Vigente
47016501,Vigente
47016509,Vigente
47016585,Vigente
47016686,Cancelado
47016718,Vigente
47016805,Vigente
47016819,Cancelado
47016853,Vigente
47016855,Cancelado
47016895,Cancelado
47016930,Cancelado
47016982,Cancelado
47016994,Vigente
47017015,Vigente
47017037,Cancelado
47017039,Cancelado
47017041,Vigente
47017043,Vigente
47017053,Vigente
47017061,Vigente
47017101,Cancelado
47017106,Vigente
47017108,Cancelado
47017115,Vigente
47017119,Vigente
47017320,Vigente
47017398,Vigente
47017411,Vigente
47017420,Vigente
47017538,Vigente
47017648,Cancelado
47017669,Cancelado
47017693,Cancelado
47017750,Cancelado
47017754,Vigente
47017780,Vigente
47017804,Vigente
47017826,Vigente
47017830,Vigente
47017888,Vigente
47017932,Cancelado
47017936,Vigente
47017942,Vigente
47017951,Vigente
47017957,Cancelado
47017987,Vigente
47017989,Vigente
47017991,Vigente
47018051,Vigente
47018181,Vigente
47018221,Cancelado
47018225,Vigente
47018227,Vigente
47018238,Cancelado
47018251,Vigente
47018253,Vigente
47018273,Vigente
47018290,Cancelado
47018318,Cancelado
47018352,Cancelado
47018486,Cancelado
47018517,Vigente
47018523,Cancelado
47018557,Vigente
47018622,Vigente
47018634,Vigente
47018680,Vigente
47018697,Vigente
47018710,Vigente
47018731,Vigente
47018735,Vigente
47018739,Cancelado
47018749,Cancelado
47018755,Cancelado
47018764,Cancelado
47018768,Vigente
47018788,Cancelado
47018864,Vigente
47018870,Vigente
47018874,Vigente
47018936,Vigente
47018992,Vigente
47019008,Cancelado
47019030,Cancelado
47019040,Vigente
47019050,Cancelado
47019152,Vigente
47019178,Cancelado
47019250,Vigente
47019276,Vigente
47019288,Cancelado
47019329,Vigente
47019373,Cancelado
47019375,Vigente
47019379,Cancelado
47019389,Cancelado
47019395,Cancelado
47019419,Vigente
47019466,Cancelado
47019471,Vigente
47019481,Vigente
47019493,Vigente
47019500,Cancelado
47019504,Cancelado
47019514,Cancelado
47019573,Vigente
47019577,Vigente
47019605,Cancelado
47019663,Vigente
47019667,Cancelado
47019673,Cancelado
47019677,Cancelado
47019730,Cancelado
47019738,Vigente
47019786,Cancelado
47019788,Vigente
47019792,Cancelado
47019861,Vigente
47019871,Cancelado
47019887,Cancelado
47019909,Vigente
47019915,Cancelado
47019916,Vigente
47020070,Vigente
47020087,Vigente
47020126,Cancelado
47020204,Vigente
47020283,Vigente
47020285,Vigente
47020291,Cancelado
47020308,Vigente
47020324,Vigente
47020326,Vigente
47020355,Vigente
47020370,Cancelado
47020379,Vigente
47020385,Vigente
47020389,Vigente
47020403,Cancelado
47020407,Vigente
47020445,Cancelado
47020451,Cancelado
47020462,Cancelado
47020479,Cancelado
47020489,Cancelado
47020499,Cancelado
47020503,Vigente
47020505,Vigente
47020526,Vigente
47020533,Vigente
47020540,Cancelado
47020557,Vigente
47020579,Cancelado
47020630,Cancelado
47020631,Cancelado
47020635,Vigente
47020636,Vigente
47020746,Vigente
47020776,Vigente
47021022,Cancelado
47021056,Cancelado
47021376,Vigente
47021384,Cancelado
47021451,Vigente
47021492,Cancelado
47021524,Cancelado
47021526,Cancelado
47021539,Cancelado
47021568,Vigente
47021572,Cancelado
47021587,Cancelado
47021623,Cancelado
47021629,Cancelado
47021641,Cancelado
47021645,Vigente
47021661,Cancelado
47021707,Cancelado
47021731,Vigente
47021738,Vigente
47021764,Cancelado
47021794,Cancelado
47021829,Cancelado
47021851,Vigente
47021857,Vigente
47021859,Vigente
47021876,Vigente
47021878,Cancelado
47021879,Cancelado
47021898,Cancelado
47021912,Vigente
47021954,Cancelado
47022002,Cancelado
47022003,Vigente
47022128,Vigente
47022189,Vigente
47022232,Cancelado
47022258,Cancelado
47022278,Vigente
47022407,Cancelado
47022462,Vigente
47022478,Cancelado
47022497,Cancelado
47022556,Vigente
47022562,Vigente
47022563,Cancelado
47022579,Vigente
47022600,Vigente
47022608,Cancelado
47022612,Cancelado
47022613,Cancelado
47022674,Cancelado
47022687,Cancelado
47022691,Vigente
47022701,Cancelado
47022707,Vigente
47022728,Vigente
47022743,Vigente
47022751,Cancelado
47022832,Cancelado
47022852,Vigente
47022853,Cancelado
47022862,Cancelado
47022954,Cancelado
47022966,Cancelado
47022981,Cancelado
47023006,Vigente
47023241,Vigente
47023390,Cancelado
47023410,Cancelado
47023598,Cancelado
47023699,Vigente
47023949,Cancelado
47024024,Cancelado
47024053,Cancelado
47024250,Vigente
47024272,Cancelado
47024388,Vigente
47024491,Cancelado
47024963,Vigente
47025000,Vigente
47025033,Cancelado
47025106,Vigente
47025184,Vigente
47025541,Cancelado
47025729,Cancelado
47025802,Cancelado
47025928,Cancelado
47026197,Vigente
47026352,Vigente
47026382,Cancelado
47026723,Cancelado
47026828,Vigente
47027105,Cancelado
47027286,Cancelado
47027483,Cancelado
47027643,Cancelado
47027755,Vigente
47028085,Cancelado
47028412,Vigente
47028486,Vigente
47028525,Vigente
47029759,Vigente
47029877,Cancelado
47029952,Cancelado
47031489,Cancelado
47031526,Cancelado
47031529,Cancelado
47031562,Cancelado
47032260,Vigente
47032349,Vigente
47032433,Cancelado
47032617,Cancelado
47032655,Vigente
47032787,Vigente
47032929,Cancelado
47033023,Vigente
47033209,Vigente
47033249,Vigente
47033407,Vigente
47033432,Cancelado
47033469,Vigente
47033511,Cancelado
47033515,Vigente
47033529,Vigente
47033640,Vigente
47033915,Cancelado
47034002,Vigente
47034331,Vigente
47034540,Cancelado
47034622,Vigente
47034643,Vigente
47035229,Vigente
47035897,Cancelado
47036011,Vigente
47036339,Cancelado
47036348,Vigente
47036651,Vigente
47036681,Vigente
47036705,Cancelado
47036788,Vigente
47037968,Cancelado
47038411,Vigente
47038911,Vigente
47038958,Cancelado
47039119,Cancelado
47039133,Cancelado
47039155,Vigente
47039662,Vigente
47039847,Vigente
47040029,Cancelado
47040150,Vigente
47040653,Cancelado
47041218,Vigente
47041251,Cancelado
47043413,Cancelado
47043629,Cancelado
47043718,Cancelado
47043808,Cancelado
